id,author,author_authorized_heading,author_lccn,author_viaf,author_wikidata,best_rank,debut_rank,first_week,oclc,oclc_eholdings,oclc_holdings,oclc_isbn,oclc_owi,title,total_weeks,year
1149,Carl Sagan,"Sagan, Carl, 1934-1996",n79064998,36997809,Q410,3,7,10/13/85,12344811,128,4388,0671434004,2517127841,CONTACT,24,1985
115,Lorrie Moore,"Moore, Lorrie",n84042742,85852459,Q204168,10,10,9/20/09,297147181,260,2621,9.78038E+12,347878482,A GATE AT THE STAIRS,3,2009
1150,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,4,14,1/28/96,33335188,128,2886,0399141065,16001087,CONTAGION,8,1996
1151,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,10,10,9/1/19,1090828673,128,2809,9.78059E+12,9397073691,CONTRABAND,1,2019
1152,Fletcher Knebel and Charles W. Bailey II,,,,,2,8,3/29/64,,,,,,CONVENTION,27,1964
1153,Aaron Allston,"Allston, Aaron",n93085674,48443164,Q301632,3,3,6/12/11,709732583,299,1115,9.78035E+12,793309546,CONVICTION,2,2011
1154,Richard North Patterson,"Patterson, Richard North",n78093612,85314580,Q1678883,4,4,2/13/05,56194905,143,3261,0345450191,2716273,CONVICTION,4,2005
1155,Karin Slaughter,"Slaughter, Karin, 1971-",n00032685,56832090,Q448425,9,9,7/13/14,874901537,292,3204,9.78035E+12,1407107476,COP TOWN,1,2014
1156,Jayne Ann Krentz,"Krentz, Jayne Ann",n85135118,66032852,Q438345,8,8,1/29/12,768335639,102,3039,9.7804E+12,970131626,COPPER BEACH,1,2012
1157,John Masters,"Masters, John, 1914-1983",n79006362,2546475,Q469250,15,15,4/17/55,5994257,11,818,,198928504,COROMANDEL!,3,1955
1158,Oakley Hall,"Hall, Oakley M.",n79134992,42004776,Q7074155,10,15,5/3/53,2731759,4,187,,199065632,CORPUS OF JOE BAILEY,6,1953
1159,Clive Cussler and Jack Du Brul,,,,,2,2,3/29/09,,,,,,CORSAIR,5,2009
116,Amor Towles,"Towles, Amor",nr91042116,14629444,Q11685653,6,8,9/25/16,944380324,389,4125,9.78067E+12,2951136716,A GENTLEMAN IN MOSCOW,59,2016
1160,Somerset Maugham,"Maugham, W. Somerset (William Somerset), 1874-1965",n79036830,66470937,Q134942,7,7,3/9/36,1651213,33,795,,1224598,COSMOPOLITANS,1,1936
1161,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,3,3,8/5/18,1021876241,192,3420,9.7804E+12,4791084497,COTTAGE BY THE SEA,6,2018
1162,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,6,6,5/29/05,58526384,323,3903,0553803425,264042,COUNTDOWN,3,2005
1163,W. E. B. Griffin,"Griffin, W. E. B.",n86011947,305233686,,5,12,2/4/90,20218492,0,1535,039913493X,11166212472,COUNTERATTACK,11,1990
1164,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,8,8,7/5/15,793340137,298,3578,9.78035E+12,1107588959,COUNTRY,3,2015
1165,Angela Thirkell,"Thirkell, Angela (Angela Margaret Mackail), 1890-1961",n50014949,624145857922023020435,Q4762571,15,16,11/26/50,1344758,23,538,,44176074,COUNTRY CHRONICLE,4,1950
1166,Marguerite Yourcenar,"Yourcenar, Marguerite",n50014612,105154898,Q163118,16,16,8/11/57,343959,35,1156,,572512,COUP DE GRACE,1,1957
1167,John Updike,"Updike, John",n79018616,90712179,Q105756,1,10,4/14/68,193251,133,3319,0394420667,461689,COUPLES,36,1968
1168,Lisa Scottoline,"Scottoline, Lisa",no94008522,74583551,Q3242442,8,8,6/9/02,48817919,177,3470,0060185147,651020,COURTING TROUBLE,3,2002
1169,Linda Howard,"Howard, Linda, 1950-",n96076376,5051471,Q446121,6,6,7/16/06,65518651,284,3378,0345486501,48290780,COVER OF NIGHT,4,2006
117,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,5,5,3/20/16,911171893,301,3399,9.78055E+12,2550134699,A GIRL'S GUIDE TO MOVING ON,2,2016
1170,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,12,12,4/8/18,993419507,126,1657,9.78045E+12,4536286949,COVERT GAME,1,2018
1171,W. E. B. Griffin and William E. Butterworth IV,,,,,14,14,1/15/12,,,,,,COVERT WARRIORS,1,2012
1172,Tony Hillerman,"Hillerman, Tony",n50035187,95188838,Q181920,3,11,7/8/90,21337349,139,3938,0060163704,871448,COYOTE WAITS,13,1990
1173,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,2,2,6/11/00,41620319,492,4622,0316690619,196805409,CRADLE AND ALL,10,2000
1174,Lisa Gardner,"Gardner, Lisa",n97115649,46905313,Q1028373,7,7,2/22/15,881888090,203,3864,9.78053E+12,4820343377,CRASH AND BURN,3,2015
1175,Joanne Fluke,"Fluke, Joanne, 1943-",n92032289,31188823,Q6206118,12,12,3/15/09,261177029,439,2845,9.78076E+12,317602562,CREAM PUFF MURDER,1,2009
1176,Gore Vidal,"Vidal, Gore Schriftsteller, 1925-",n79040150,98281411,Q167821,2,9,4/5/81,7158597,70,2681,0394500156,196658948,CREATION,16,1981
1177,J. D. Robb,"Robb, J. D., 1950-",n95081025,43552467,,2,2,11/25/07,85766263,240,4267,9.7804E+12,69693737,CREATION IN DEATH,4,2007
1178,W Somerset Maughan,,,,,7,14,8/17/47,,,,,,CREATURES OF CIRCUMSTANCE,8,1947
1179,Dee Brown,"Brown, Dee Alexander",n79063935,108695035,Q903331,9,14,4/6/80,5102010,132,2331,0030442818,354144073,CREEK MARY'S BLOOD,11,1980
118,Kate Atkinson,"Atkinson, Kate",n95087301,59219639,Q272622,6,6,5/24/15,903052583,247,3272,9.78032E+12,2231984707,A GOD IN RUINS,2,2015
1180,James Lee Burke,"Burke, James Lee, 1936-",n85019637,110621918,Q982095,5,5,8/5/12,759912791,75,3364,9.78145E+12,1106524821,CREOLE BELLE,3,2012
1181,Belva Plain,"Plain, Belva",n77009972,7976572,Q639041,5,11,9/16/84,10532311,119,2624,0385293542,155325359,CRESCENT CITY,10,1984
1182,Clive Cussler and Dirk Cussler,"Cussler, Clive",n81043521,56608054,Q366266,4,4,12/5/10,972364396,0,9,9.78141E+12,11166515229,CRESCENT DAWN,6,2010
1183,Jessamyn West,"West, Jessamyn",n79077176,204947753,Q1688127,8,10,1/31/54,171920,59,1606,,413240,CRESS DELAHANTY,11,1954
1184,Jonathan Kellerman and Jesse Kellerman,,,,,9,9,8/20/17,,,,,,CRIME SCENE,2,2017
1185,Dennis Wheatley and J. H. Links,,,,,5,6,10/12/36,,,,,,CRIMEFILE NO. 1,5,1936
1186,Karin Slaughter,"Slaughter, Karin, 1971-",n00032685,56832090,Q448425,4,4,7/22/12,758388730,416,3473,9.78035E+12,1078717672,CRIMINAL,3,2012
1187,Laurell K. Hamilton,"Hamilton, Laurell K",no93020197,39520379,Q298229,9,9,10/30/16,951722795,179,1472,9.7811E+12,2974813724,CRIMSON DEATH,1,2016
1188,Don Tracy,"Tracy, Don, 1905-1976",n50053306,27072310,Q3035915,16,16,5/3/53,734102,32,206,,190729631,CRIMSON IS THE EASTERN SHORE,1,1953
1189,Robert B. Parker,"Parker, Robert B., 1932-2010",n79063642,101763416,Q550819,6,14,6/5/88,17201675,220,2677,0385296517,374392821,CRIMSON JOY,11,1988
119,Leon Uris,"Uris, Leon, 1924-2003",n50045792,66474442,Q269129,14,14,6/13/99,40668126,94,2127,0060183772,3218826846,A GOD IN RUINS,2,1999
1190,Douglas Preston and Lincoln Child,,,,,6,6,11/29/15,,,,,,CRIMSON SHORE,2,2015
1191,Evan John,"John, Evan, 1901-1953",n89653354,58227586,Q104528497,6,7,10/3/38,2003700,25,245,,225047968,CRIPPLED SPLENDOUR,2,1938
1192,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,3,3,8/27/06,122931636,163,3616,9.7804E+12,101887224,CRISIS,4,2006
1193,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,3,4,12/15/19,1126668468,124,3291,9.78032E+12,4148972363,CRISS CROSS,8,2019
1194,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,11,11,8/26/07,122931636,163,3616,9.7804E+12,101887224,CRITICAL,2,2007
1195,Douglas Preston and Lincoln Child,,,,,3,3,2/23/20,,,,,,CROOKED RIVER,4,2020
1196,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,1,1,12/3/06,67375102,1204,10025,0316159794,189791563,CROSS,15,2006
1197,Kathy Reichs,"Reichs, Kathy",n82144118,85377433,Q298221,9,9,7/17/05,57694712,158,3979,0743233484,10794,CROSS BONES,3,2005
1198,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,1,1,12/7/08,225870340,488,4895,9.78032E+12,135826095,CROSS COUNTRY,11,2008
1199,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,1,1,12/5/10,490809825,265,4462,9.78032E+12,576110566,CROSS FIRE,10,2010
12,Sue Grafton,"Grafton, Sue",n81098191,113386374,Q234865,1,2,5/10/98,38024221,154,5318,9.78081E+12,533415,''N'' IS FOR NOOSE,7,1998
120,Therese Anne Fowler,,,,,5,5,3/29/20,,,,,,A GOOD NEIGHBORHOOD,1,2020
1200,James Patterson,"Patterson, James, 1947-",n78086409,22272314,Q311671,1,1,12/13/15,904421373,302,3987,9.78032E+12,2451246092,CROSS JUSTICE,7,2015
1201,James Patterson,"Patterson, James",n78086409,22272314,Q311671,1,1,12/15/13,827082618,315,3917,9.78032E+12,1409711782,CROSS MY HEART,9,2013
1202,Wm. Paul Young,,,,,6,10,12/2/12,,,,,,CROSS ROADS,11,2012
1203,James Patterson,"PATTERSON, JAMES",n78086409,22272314,Q311671,1,1,12/11/16,941443361,268,3865,9.78032E+12,2945058888,CROSS THE LINE,10,2016
1204,Dick Francis and Felix Francis,,,,,11,11,9/5/10,,,,,,CROSSFIRE,1,2010
1205,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,5,10,9/26/82,8281714,240,2936,0440011302,325501670,CROSSINGS,24,1982
1206,Robert Jordan,"Jordan, Robert, 1948-2007,",n95103132,79096089,Q166351,1,1,1/26/03,51304280,100,3086,0312864590,114017417,CROSSROADS OF TWILIGHT,12,2003
1207,Barry Lopez. Illustrated by Tom Pohrt,,,,,12,15,11/18/90,,,,,,CROW AND WEASEL,4,1990
1208,Fern Michaels,"Michaels, Fern",n81021841,69050844,Q5444469,15,15,1/18/04,53472832,45,3217,074345779X,8739,CROWN JEWEL,1,2004
1209,Thomas Tryon,"Tryon, Thomas",n50011735,100234012,Q1448930,5,7,7/11/76,2150810,146,1441,0394404688,2999454832,CROWNED HEADS,14,1976
121,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,5,5,11/16/08,192050126,334,4301,9.78039E+12,119934983,A GOOD WOMAN,2,2008
1210,James Rollins,"Rollins, James, 1961-",no99061918,99034801,Q467404,2,2,2/10/19,1027810921,112,2217,9.78006E+12,5337513312,CRUCIBLE,2,2019
1211,Patricia D. Cornwell,,,,,5,8,6/27/93,,,,,,CRUEL & UNUSUAL,12,1993
1212,Diane Mott Davidson,"Davidson, Diane Mott",n88160020,192095393,Q1208990,7,7,4/24/11,641532361,173,2506,9.78006E+12,654057045,CRUNCH TIME,1,2011
1213,James Lee Burke,"Burke, James Lee",n85019637,110621918,Q982095,10,10,7/31/05,59881902,64,2745,0743277198,1112543,CRUSADER'S CROSS,2,2005
1214,Linda Howard,"Howard, Linda, 1950-",n96076376,5051471,Q446121,9,9,11/23/03,52979180,257,2975,0345453417,683641,CRY NO MORE,1,2003
1215,Alan Paton,"Paton, Alan",n79058640,89302855,Q361623,11,15,2/29/48,366807,202,10665,,398710,"CRY, THE BELOVED COUNTRY",25,1948
1216,Neal Stephenson,"Stephenson, Neal",n82269163,7524021,Q312853,12,15,5/23/99,40631785,275,2288,0380973464,879229,CRYPTONOMICON,3,1999
1217,Amanda Quick,"Quick, Amanda",n91026387,106085381,Q438345,5,5,5/13/12,761846554,150,3132,9.7804E+12,1044096962,CRYSTAL GARDENS,1,2012
1218,Stephen Coonts,"Coonts, Stephen, 1946-",n85300718,9870690,Q715692,13,13,8/29/99,41017430,53,2453,031220521X,944505,CUBA,1,1999
1219,Elmore Leonard,"Leonard, Elmore, 1925-2013,",n50049790,19680365,Q336519,8,13,2/8/98,37187473,137,2656,0385323832,535466,CUBA LIBRE,5,1998
122,Debbie Macomber,"Macomber, Debbie",n84140978,79125942,Q3704362,14,14,5/15/05,58470927,352,3974,0778321444,938154,A GOOD YARN,1,2005
1220,Randy Wayne White,"White, Randy Wayne",n88246803,102907844,Q7292502,8,8,4/12/15,881869868,0,1424,9.7804E+12,12351057415,CUBA STRAITS,2,2015
1221,Step hen King,,,,,8,8,1/24/82,,,,,,CUJO,1,1982
1222,Stephen King,"King, Stephen, 1947-",n79063767,97113511,Q39829,1,5,8/16/81,7601297,474,5514,0670451932,354800,CUJO,33,1981
1223,Robin Cook,"Cook, Robin, 1940-",n79117119,109274608,Q352059,14,14,8/29/10,460059795,356,3177,9.7804E+12,497495861,CURE,1,2010
1224,Janet Evanovich and Phoef Sutton,,,,,3,3,9/4/16,,,,,,CURIOUS MINDS,3,2016
1225,Victoria Holt,"Holt, Victoria, 1906-1993",n88137933,66468765,Q142106,7,8,8/19/73,656093,51,1952,0385011539,4020157430,CURSE OF THE KINGS,12,1973
1226,Carol Higgins Clark,"Clark, Carol Higgins",n91102490,76393464,Q2939843,9,9,4/26/09,232979179,58,3003,9.78142E+12,139223615,CURSED,2,2009
1227,Agatha Christie,"Christie, Agatha 1890-1976",n79038407,71388952,Q35064,1,9,10/5/75,1502303,80,3447,0396071910,11664196311,CURTAIN,33,1975
1228,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,4,4,8/3/14,861478670,210,3208,9.7804E+12,3862397770,CUT AND THRUST,2,2014
1229,F. Van Wyck Mason,"Mason, F. van Wyck (Francis van Wyck), 1901-1978",n80067551,57912804,Q4309918,4,13,3/27/49,288007,2,528,,354026796,CUTLASS EMPIRE,22,1949
123,Peter Mayle,"Mayle, Peter",n50007323,44302507,Q531759,13,13,6/20/04,53170170,140,2290,0375405917,317770,A GOOD YEAR,3,2004
1230,Clive Cussler,"Cussler, Clive",n81043521,56608054,Q366266,4,6,1/26/86,12836017,22,2947,067150374X,568600,CYCLOPS,14,1986
1231,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,16,16,1/15/12,738336455,155,3367,9.7804E+12,1020279705,D. C. DEAD,1,2012
1232,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,2,11/19/89,57000689,230,3519,0385297661,535328,DADDY,22,1989
1233,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,5,5,6/28/20,1155622429,142,3001,9.7804E+12,9546735998,DADDY'S GIRLS,4,2020
1234,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,1,4/28/13,828775834,153,4214,9.78145E+12,1206838454,DADDY'S GONE A HUNTING,6,2013
1235,Mary Higgins Clark,"Clark, Mary Higgins",n80007955,100252785,Q231736,1,1,5/5/02,48878636,170,5136,0743206045,4929061902,DADDY'S LITTLE GIRL,9,2002
1236,Lisa Scottoline,,,,,3,3,4/1/07,,,,,,DADDY’S GIRL,3,2007
1237,Taylor Jenkins Reid,,,,,3,3,3/24/19,,,,,,DAISY JONES & THE SIX,9,2019
1238,Elizabeth Janeway,"Janeway, Elizabeth",n80017805,30005917,Q5363029,16,16,11/25/45,1373872,2,267,,2288405,DAISY KENYON,1,1945
1239,Dr. Seuss,"Seuss, Dr.",n79053201,92567206,Q298685,5,5,2/19/95,30353431,19,3481,0679867120,932828,DAISY-HEAD MAYZIE,11,1995
124,Louise Penny,"Penny, Louise",n2006006905,79555703,Q460414,1,1,9/18/16,948741133,171,3194,9.78125E+12,2975378214,A GREAT RECKONING,5,2016
1240,John Lescroart,"Lescroart, John T.",n78029024,64797966,Q327278,12,12,1/23/11,635459483,400,3117,0525951768,587805743,DAMAGE,2,2011
1241,Josephine Hart,"Hart, Josephine",n90695463,10045545,Q437810,5,9,3/31/91,22511086,209,1478,0679401350,2452617150,DAMAGE,11,1991
1242,J. A. Jance,,,,,8,8,8/10/08,,,,,,DAMAGE CONTROL,2,2008
1243,Lisa Scottoline,"Scottoline, Lisa",no94008522,74583551,Q3242442,6,6,9/4/16,932576956,149,3044,9.78125E+12,3894985913,DAMAGED,2,2016
1244,Joel C. Rosenberg,"Rosenberg, Joel C., 1967-",n2003031306,21514199,Q6213288,7,7,3/24/13,805051384,332,1560,9.78141E+12,1182029205,DAMASCUS COUNTDOWN,4,2013
1245,Robert Stone,"Stone, Robert, 1937-2015",n81032280,7397319,Q1633025,13,13,5/17/98,38002668,83,2155,0395665698,25930944,DAMASCUS GATE,4,1998
1246,Anne McCaffrey,"McCaffrey, Anne",n50009225,110586836,Q233046,15,15,8/2/92,23356218,88,1825,0399136487,1067042,DAMIA,1,1992
1247,Anne McCaffrey,"McCaffrey, Anne",n50009225,110586836,Q233046,14,14,2/21/93,26503922,25,1412,039913817X,5218413675,DAMIA'S CHILDREN,1,1993
1248,Chuck Palahniuk,"Palahniuk, Chuck",n95106929,85311088,Q268181,6,6,11/6/11,694616189,374,1661,9.78039E+12,3860648612,DAMNED,2,2011
1249,Douglas Preston and Lincoln Child,,,,,5,5,7/3/05,,,,,,DANCE OF DEATH,4,2005
125,Anton Myrer,"Myrer, Anton",n81098185,15238,Q3564828,3,15,2/7/82,7835806,75,1201,0399126309 :,3372197172,A GREEN DESIRE,15,1982
1250,J. A. Jance,,,,,15,15,9/27/15,,,,,,DANCE OF THE BONES,1,2015
1251,Kirk Douglas,"Douglas, Kirk, 1916-2020",n84156475,110926589,Q104027,15,15,8/5/90,20995986,39,1372,0394582373,20796967,DANCE WITH THE DEVIL,1,1990
1252,Phyllis Bottome,"Bottome, Phyllis, 1882-1963",n50067190,25691064,Q2089198,4,5,2/6/39,1578694,1,176,,2448595,DANGER SIGNAL,3,1939
1253,Diana Palmer,"Palmer, Diana",no91010495,101797596,Q2295279,13,13,6/13/10,547635651,293,2661,9.78037E+12,475704720,DANGEROUS,1,2010
1254,Danielle Steel,"Steel, Danielle",n80061569,100238676,Q72653,1,1,3/26/17,959667322,260,3502,9.7811E+12,3258388262,DANGEROUS GAMES,4,2017
1255,Jackie Collins,"Collins, Jackie",n79113048,100253982,Q1837775,11,15,6/20/99,41266077,121,2196,0684850303,285840280,DANGEROUS KISS,4,1999
1256,Janet Evanovich,"Evanovich, Janet",n93124340,54180657,Q240547,5,5,7/9/17,956625908,214,3249,9.78055E+12,3903286410,DANGEROUS MINDS,3,2017
1257,Barbara Taylor Bradford,"Bradford, Barbara Taylor, 1933-",n79018886,111572561,Q437224,9,12,7/30/95,32468957,68,3108,0060177225,651114,DANGEROUS TO KNOW,6,1995
1258,John Fowles,"Fowles, John, 1926-2005",n79027192,4929997,Q214660,4,15,9/25/77,3002415,125,2864,0316289590,48081265,DANIEL MARTIN,27,1977
1259,Laurell K. Hamilton,"Hamilton, Laurell K.",no93020197,39520379,Q298229,4,4,7/23/06,66526961,164,1773,0425207978,49054344,DANSE MACABRE,3,2006
126,Albert Camus,"Camus, Albert, 1913-1960",n79061368,97000332,Q34670,9,9,7/9/72,241445,56,2099,0394472624,11475665716,A HAPPY DEATH,2,1972
1260,Pierce Brown,"Brown, Pierce, 1988-",n2013048847,305024077,Q19665989,5,5,8/18/19,1044650090,113,1558,9.78043E+12,4684339313,DARK AGE,1,2019
1261,Sally Beauman,"Beauman, Sally",n81111525,76341269,Q3945643,15,15,8/19/90,21034865,150,1254,0553057626,11135393,DARK ANGEL,1,1990
1262,Anne Perry,"Perry, Anne",nb99139605,85532550,Q288627,15,15,4/16/06,60697159,199,3278,0345469291,46652368,DARK ASSASSIN,1,2006
1263,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,12,12,9/21/14,881385768,184,1943,9.78043E+12,3376277629,DARK BLOOD,1,2014
1264,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,9,9,8/21/16,948961126,41,1832,9.78043E+12,2992479984,DARK CAROUSEL,1,2016
1265,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,3,3,9/24/06,70292162,182,1815,0425211673,119510548,DARK CELEBRATION,4,2006
1266,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,1,1,9/21/08,213308500,90,2104,9.78043E+12,796513573,DARK CURSE,3,2008
1267,Timothy Zahn,"Zahn, Timothy",n84135423,61601807,Q434029,2,3,6/7/92,25165094,184,2175,0553085743,1980175,DARK FORCE RISING,15,1992
1268,Stuart Woods,"Woods, Stuart",n79045422,108957653,Q3500849,2,2,4/30/06,62089971,212,3778,039915342X,46869663,DARK HARBOR,5,2006
1269,Fletcher Knebel,"Knebel, Fletcher",n50043456,19720195,Q457450,3,9,7/16/72,332058,23,1034,,3943316105,DARK HORSE,19,1972
127,Michael Palmer,"Palmer, Michael, 1942-2013",n85192107,100912074,Q2386817,10,10,3/6/11,651912666,29,2689,9.78031E+12,665514876,A HEARTBEAT AWAY,2,2011
1270,Tami Hoag,"Hoag, Tami",n90630178,85444183,Q1683201,3,3,9/15/02,50023150,278,3602,0553801929,3579970851,DARK HORSE,5,2002
1271,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,11,11,9/22/19,1078894239,99,1598,9.78198E+12,9330996519,DARK ILLUSION,1,2019
1272,J.D. Robb,"Robb, J. D., 1950-",n95081025,43552467,,1,1,2/18/18,989963566,147,3592,9.78125E+12,4209541461,DARK IN DEATH,4,2018
1273,Jack Higgins,"Higgins, Jack, 1929-",n79059853,39378467,Q433708,8,8,9/12/04,55016714,203,3121,0399151788,901835,DARK JUSTICE,4,2004
1274,Richard North Patterson,"Patterson, Richard North",n78093612,85314580,Q1678883,6,6,9/12/99,41368241,166,3292,0679450432,844309,DARK LADY,5,1999
1275,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,9,9,9/24/17,987581130,157,1678,9.7804E+12,3885503640,DARK LEGACY,1,2017
1276,James Luceno,"Luceno, James, 1947-",n85089364,75726235,Q957931,11,11,12/11/05,60375541,25,1271,0345477324,4152981591,DARK LORD: THE RISE OF DARTH VADER,2,2005
1277,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,6,6,9/22/13,842323166,180,1749,9.78043E+12,1400673287,DARK LYCAN,1,2013
1278,Blake Crouch,"Crouch, Blake",n2003049596,79537672,Q20630583,14,14,8/14/16,929917067,289,2800,9.7811E+12,2856865933,DARK MATTER,4,2016
1279,Diane Duane,"Duane, Diane",n83022569,27273094,Q445930,14,14,11/28/93,28723349,52,930,0671793772,20773599,DARK MIRROR,1,1993
128,Alan Furst,"Furst, Alan",n79096848,42765532,Q2830508,7,7,6/19/16,930446740,197,1880,9.78081E+12,3097714803,A HERO OF FRANCE,1,2016
1280,Suzanne Brockmann,"Brockmann, Suzanne,",n96072609,47587078,Q7650783,6,6,2/15/09,229027145,240,2325,9.78035E+12,11211640692,DARK OF NIGHT,1,2009
1281,John Sandford,"Sandford, John",n88201495,112432108,Q1701679,3,3,10/21/07,154675351,311,4009,9.7804E+12,9381708814,DARK OF THE MOON,5,2007
1282,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,3,3,9/19/10,515458275,185,2109,9.78043E+12,387753089,DARK PERIL,2,2010
1283,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,3,3,9/16/07,123485560,179,2145,9.78043E+12,70001619,DARK POSSESSION,4,2007
1284,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,3,3,9/25/11,706017720,309,1819,9.78043E+12,894889773,DARK PREDATOR,2,2011
1285,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,9,9,4/3/16,909198496,172,1779,9.78043E+12,2618242884,DARK PROMISES,1,2016
1286,Dean Koontz,"Koontz, Dean R. (Dean Ray), 1945-",n79081582,110880758,Q272076,7,12,11/27/94,30320033,250,3218,0679425241,47667,DARK RIVERS OF THE HEART,10,1994
1287,Maurice Walsh,"Walsh, Maurice, 1879-1964",n85277099,37816306,Q3301525,8,8,3/28/38,1839265,0,93,,3943541730,DARK ROSE,1,1938
1288,Michael Connelly,"Connelly, Michael, 1956-",n91020332,19745715,Q313193,3,3,11/18/18,1020450924,190,3624,9.78032E+12,4735150544,DARK SACRED NIGHT,9,2018
1289,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,8,8,9/23/18,1030447846,107,1697,9.78045E+12,4536287153,DARK SENTINEL,1,2018
129,Dave Eggers,"Eggers, Dave",n96104532,56593673,Q589497,16,16,7/8/12,793580554,427,2246,9.78194E+12,1122115097,A HOLOGRAM FOR THE KING,1,2012
1290,Sherrilyn Kenyon,"Kenyon, Sherrilyn, 1965-",n93093723,47823214,Q446209,7,7,6/18/06,63278004,66,1995,0312357435,48842902,DARK SIDE OF THE MOON,2,2006
1291,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,1,1,9/20/09,317698566,264,2132,9.78043E+12,195046672,DARK SLAYER,3,2009
1292,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,15,15,9/20/20,1133664853,89,1385,9.78059E+12,9867847244,DARK SONG,1,2020
1293,Christine Feehan,"Feehan, Christine",no00008349,42889047,Q537141,7,7,10/21/12,805390920,135,1874,9.78043E+12,1101091780,DARK STORM,1,2012
1294,Iris Johansen,"Johansen, Iris",n87851552,41851486,Q298651,10,10,11/9/08,213451443,55,3430,9.78031E+12,131408530,DARK SUMMER,2,2008
