id	author	author_authorized_heading	author_lccn	author_viaf	author_wikidata	best_rank	debut_rank	first_week	oclc	oclc_eholdings	oclc_holdings	oclc_isbn	oclc_owi	title	total_weeks	year
1148	Harriet Doerr	Doerr, Harriet	n83186402	84475099	Q5664087	13	15	1993-09-19	27769288.0	41	1500	0151931038	327579	CONSIDER THIS, SENORA	2	1993
1149	Carl Sagan	Sagan, Carl, 1934-1996	n79064998	36997809	Q410	3	7	1985-10-13	12344811.0	128	4388	0671434004	2517127841	CONTACT	24	1985
115	Lorrie Moore	Moore, Lorrie	n84042742	85852459	Q204168	10	10	2009-09-20	297147181.0	260	2621	9780375409288	347878482	A GATE AT THE STAIRS	3	2009
1150	Robin Cook	Cook, Robin, 1940-	n79117119	109274608	Q352059	4	14	1996-01-28	33335188.0	128	2886	0399141065	16001087	CONTAGION	8	1996
1151	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	10	10	2019-09-01	1090828673.0	128	2809	9780593083130	9397073691	CONTRABAND	1	2019
1152	Fletcher Knebel and Charles W. Bailey II					2	8	1964-03-29						CONVENTION	27	1964
1153	Aaron Allston	Allston, Aaron	n93085674	48443164	Q301632	3	3	2011-06-12	709732583.0	299	1115	9780345509109	793309546	CONVICTION	2	2011
1154	Richard North Patterson	Patterson, Richard North	n78093612	85314580	Q1678883	4	4	2005-02-13	56194905.0	143	3261	0345450191	2716273	CONVICTION	4	2005
1155	Karin Slaughter	Slaughter, Karin, 1971-	n00032685	56832090	Q448425	9	9	2014-07-13	874901537.0	292	3204	9780345547491	1407107476	COP TOWN	1	2014
1156	Jayne Ann Krentz	Krentz, Jayne Ann	n85135118	66032852	Q438345	8	8	2012-01-29	768335639.0	102	3039	9780399157875	970131626	COPPER BEACH	1	2012
1157	John Masters	Masters, John, 1914-1983	n79006362	2546475	Q469250	15	15	1955-04-17	5994257.0	11	818		198928504	COROMANDEL!	3	1955
1158	Oakley Hall	Hall, Oakley M.	n79134992	42004776	Q7074155	10	15	1953-05-03	2731759.0	4	187		199065632	CORPUS OF JOE BAILEY	6	1953
1159	Clive Cussler and Jack Du Brul					2	2	2009-03-29						CORSAIR	5	2009
116	Amor Towles	Towles, Amor	nr91042116	14629444	Q11685653	6	8	2016-09-25	944380324.0	389	4125	9780670026197	2951136716	A GENTLEMAN IN MOSCOW	59	2016
1160	Somerset Maugham	Maugham, W. Somerset (William Somerset), 1874-1965	n79036830	66470937	Q134942	7	7	1936-03-09	1651213.0	33	795		1224598	COSMOPOLITANS	1	1936
1161	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	3	3	2018-08-05	1021876241.0	192	3420	9780399181252	4791084497	COTTAGE BY THE SEA	6	2018
1162	Iris Johansen	Johansen, Iris	n87851552	41851486	Q298651	6	6	2005-05-29	58526384.0	323	3903	0553803425	264042	COUNTDOWN	3	2005
1163	W. E. B. Griffin	Griffin, W. E. B.	n86011947	305233686		5	12	1990-02-04	20218492.0	0	1535	039913493X	11166212472	COUNTERATTACK	11	1990
1164	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	8	8	2015-07-05	793340137.0	298	3578	9780345531001	1107588959	COUNTRY	3	2015
1165	Angela Thirkell	Thirkell, Angela (Angela Margaret Mackail), 1890-1961	n50014949	624145857922023020435	Q4762571	15	16	1950-11-26	1344758.0	23	538		44176074	COUNTRY CHRONICLE	4	1950
1166	Marguerite Yourcenar	Yourcenar, Marguerite	n50014612	105154898	Q163118	16	16	1957-08-11	343959.0	35	1156		572512	COUP DE GRACE	1	1957
1167	John Updike	Updike, John	n79018616	90712179	Q105756	1	10	1968-04-14	193251.0	133	3319	0394420667	461689	COUPLES	36	1968
1168	Lisa Scottoline	Scottoline, Lisa	no94008522	74583551	Q3242442	8	8	2002-06-09	48817919.0	177	3470	0060185147	651020	COURTING TROUBLE	3	2002
1169	Linda Howard	Howard, Linda, 1950-	n96076376	5051471	Q446121	6	6	2006-07-16	65518651.0	284	3378	0345486501	48290780	COVER OF NIGHT	4	2006
117	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	5	5	2016-03-20	911171893.0	301	3399	9780553391923	2550134699	A GIRL'S GUIDE TO MOVING ON	2	2016
1170	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	12	12	2018-04-08	993419507.0	126	1657	9780451489876	4536286949	COVERT GAME	1	2018
1171	W. E. B. Griffin and William E. Butterworth IV					14	14	2012-01-15						COVERT WARRIORS	1	2012
1172	Tony Hillerman	Hillerman, Tony	n50035187	95188838	Q181920	3	11	1990-07-08	21337349.0	139	3938	0060163704	871448	COYOTE WAITS	13	1990
1173	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	2	2	2000-06-11	41620319.0	492	4622	0316690619	196805409	CRADLE AND ALL	10	2000
1174	Lisa Gardner	Gardner, Lisa	n97115649	46905313	Q1028373	7	7	2015-02-22	881888090.0	203	3864	9780525954569	4820343377	CRASH AND BURN	3	2015
1175	Joanne Fluke	Fluke, Joanne, 1943-	n92032289	31188823	Q6206118	12	12	2009-03-15	261177029.0	439	2845	9780758210227	317602562	CREAM PUFF MURDER	1	2009
1176	Gore Vidal	Vidal, Gore Schriftsteller, 1925-	n79040150	98281411	Q167821	2	9	1981-04-05	7158597.0	70	2681	0394500156	196658948	CREATION	16	1981
1177	J. D. Robb	Robb, J. D., 1950-	n95081025	43552467		2	2	2007-11-25	85766263.0	240	4267	9780399154362	69693737	CREATION IN DEATH	4	2007
1178	W Somerset Maughan					7	14	1947-08-17						CREATURES OF CIRCUMSTANCE	8	1947
1179	Dee Brown	Brown, Dee Alexander	n79063935	108695035	Q903331	9	14	1980-04-06	5102010.0	132	2331	0030442818	354144073	CREEK MARY'S BLOOD	11	1980
118	Kate Atkinson	Atkinson, Kate	n95087301	59219639	Q272622	6	6	2015-05-24	903052583.0	247	3272	9780316176538	2231984707	A GOD IN RUINS	2	2015
1180	James Lee Burke	Burke, James Lee, 1936-	n85019637	110621918	Q982095	5	5	2012-08-05	759912791.0	75	3364	9781451648133	1106524821	CREOLE BELLE	3	2012
1181	Belva Plain	Plain, Belva	n77009972	7976572	Q639041	5	11	1984-09-16	10532311.0	119	2624	0385293542	155325359	CRESCENT CITY	10	1984
1182	Clive Cussler and Dirk Cussler	Cussler, Clive	n81043521	56608054	Q366266	4	4	2010-12-05	972364396.0	0	9	9781410432780	11166515229	CRESCENT DAWN	6	2010
1183	Jessamyn West	West, Jessamyn	n79077176	204947753	Q1688127	8	10	1954-01-31	171920.0	59	1606		413240	CRESS DELAHANTY	11	1954
1184	Jonathan Kellerman and Jesse Kellerman					9	9	2017-08-20						CRIME SCENE	2	2017
1185	Dennis Wheatley and J. H. Links					5	6	1936-10-12						CRIMEFILE NO. 1	5	1936
1186	Karin Slaughter	Slaughter, Karin, 1971-	n00032685	56832090	Q448425	4	4	2012-07-22	758388730.0	416	3473	9780345528506	1078717672	CRIMINAL	3	2012
1187	Laurell K. Hamilton	Hamilton, Laurell K	no93020197	39520379	Q298229	9	9	2016-10-30	951722795.0	179	1472	9781101987735	2974813724	CRIMSON DEATH	1	2016
1188	Don Tracy	Tracy, Don, 1905-1976	n50053306	27072310	Q3035915	16	16	1953-05-03	734102.0	32	206		190729631	CRIMSON IS THE EASTERN SHORE	1	1953
1189	Robert B. Parker	Parker, Robert B., 1932-2010	n79063642	101763416	Q550819	6	14	1988-06-05	17201675.0	220	2677	0385296517	374392821	CRIMSON JOY	11	1988
119	Leon Uris	Uris, Leon, 1924-2003	n50045792	66474442	Q269129	14	14	1999-06-13	40668126.0	94	2127	0060183772	3218826846	A GOD IN RUINS	2	1999
1190	Douglas Preston and Lincoln Child					6	6	2015-11-29						CRIMSON SHORE	2	2015
1191	Evan John	John, Evan, 1901-1953	n89653354	58227586	Q104528497	6	7	1938-10-03	2003700.0	25	245		225047968	CRIPPLED SPLENDOUR	2	1938
1192	Robin Cook	Cook, Robin, 1940-	n79117119	109274608	Q352059	3	3	2006-08-27	122931636.0	163	3616	9780399154232	101887224	CRISIS	4	2006
1193	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	3	4	2019-12-15	1126668468.0	124	3291	9780316526883	4148972363	CRISS CROSS	8	2019
1194	Robin Cook	Cook, Robin, 1940-	n79117119	109274608	Q352059	11	11	2007-08-26	122931636.0	163	3616	9780399154232	101887224	CRITICAL	2	2007
1195	Douglas Preston and Lincoln Child					3	3	2020-02-23						CROOKED RIVER	4	2020
1196	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2006-12-03	67375102.0	1204	10025	0316159794	189791563	CROSS	15	2006
1197	Kathy Reichs	Reichs, Kathy	n82144118	85377433	Q298221	9	9	2005-07-17	57694712.0	158	3979	0743233484	10794	CROSS BONES	3	2005
1198	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2008-12-07	225870340.0	488	4895	9780316018722	135826095	CROSS COUNTRY	11	2008
1199	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2010-12-05	490809825.0	265	4462	9780316036177	576110566	CROSS FIRE	10	2010
12	Sue Grafton	Grafton, Sue	n81098191	113386374	Q234865	1	2	1998-05-10	38024221.0	154	5318	9780805036503	533415	''N'' IS FOR NOOSE	7	1998
120	Therese Anne Fowler					5	5	2020-03-29						A GOOD NEIGHBORHOOD	1	2020
1200	James Patterson	Patterson, James, 1947-	n78086409	22272314	Q311671	1	1	2015-12-13	904421373.0	302	3987	9780316407045	2451246092	CROSS JUSTICE	7	2015
1201	James Patterson	Patterson, James	n78086409	22272314	Q311671	1	1	2013-12-15	827082618.0	315	3917	9780316210911	1409711782	CROSS MY HEART	9	2013
1202	Wm. Paul Young					6	10	2012-12-02						CROSS ROADS	11	2012
1203	James Patterson	PATTERSON, JAMES	n78086409	22272314	Q311671	1	1	2016-12-11	941443361.0	268	3865	9780316407090	2945058888	CROSS THE LINE	10	2016
1204	Dick Francis and Felix Francis					11	11	2010-09-05						CROSSFIRE	1	2010
1205	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	5	10	1982-09-26	8281714.0	240	2936	0440011302	325501670	CROSSINGS	24	1982
1206	Robert Jordan	Jordan, Robert, 1948-2007,	n95103132	79096089	Q166351	1	1	2003-01-26	51304280.0	100	3086	0312864590	114017417	CROSSROADS OF TWILIGHT	12	2003
1207	Barry Lopez. Illustrated by Tom Pohrt					12	15	1990-11-18						CROW AND WEASEL	4	1990
1208	Fern Michaels	Michaels, Fern	n81021841	69050844	Q5444469	15	15	2004-01-18	53472832.0	45	3217	074345779X	8739	CROWN JEWEL	1	2004
1209	Thomas Tryon	Tryon, Thomas	n50011735	100234012	Q1448930	5	7	1976-07-11	2150810.0	146	1441	0394404688	2999454832	CROWNED HEADS	14	1976
121	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	5	5	2008-11-16	192050126.0	334	4301	9780385340267	119934983	A GOOD WOMAN	2	2008
1210	James Rollins	Rollins, James, 1961-	no99061918	99034801	Q467404	2	2	2019-02-10	1027810921.0	112	2217	9780062381781	5337513312	CRUCIBLE	2	2019
1211	Patricia D. Cornwell					5	8	1993-06-27						CRUEL & UNUSUAL	12	1993
1212	Diane Mott Davidson	Davidson, Diane Mott	n88160020	192095393	Q1208990	7	7	2011-04-24	641532361.0	173	2506	9780061348150	654057045	CRUNCH TIME	1	2011
1213	James Lee Burke	Burke, James Lee	n85019637	110621918	Q982095	10	10	2005-07-31	59881902.0	64	2745	0743277198	1112543	CRUSADER'S CROSS	2	2005
1214	Linda Howard	Howard, Linda, 1950-	n96076376	5051471	Q446121	9	9	2003-11-23	52979180.0	257	2975	0345453417	683641	CRY NO MORE	1	2003
1215	Alan Paton	Paton, Alan	n79058640	89302855	Q361623	11	15	1948-02-29	366807.0	202	10665		398710	CRY, THE BELOVED COUNTRY	25	1948
1216	Neal Stephenson	Stephenson, Neal	n82269163	7524021	Q312853	12	15	1999-05-23	40631785.0	275	2288	0380973464	879229	CRYPTONOMICON	3	1999
1217	Amanda Quick	Quick, Amanda	n91026387	106085381	Q438345	5	5	2012-05-13	761846554.0	150	3132	9780399159084	1044096962	CRYSTAL GARDENS	1	2012
1218	Stephen Coonts	Coonts, Stephen, 1946-	n85300718	9870690	Q715692	13	13	1999-08-29	41017430.0	53	2453	031220521X	944505	CUBA	1	1999
1219	Elmore Leonard	Leonard, Elmore, 1925-2013,	n50049790	19680365	Q336519	8	13	1998-02-08	37187473.0	137	2656	0385323832	535466	CUBA LIBRE	5	1998
122	Debbie Macomber	Macomber, Debbie	n84140978	79125942	Q3704362	14	14	2005-05-15	58470927.0	352	3974	0778321444	938154	A GOOD YARN	1	2005
1220	Randy Wayne White	White, Randy Wayne	n88246803	102907844	Q7292502	8	8	2015-04-12	881869868.0	0	1424	9780399158148	12351057415	CUBA STRAITS	2	2015
1221	Step hen King					8	8	1982-01-24						CUJO	1	1982
1222	Stephen King	King, Stephen, 1947-	n79063767	97113511	Q39829	1	5	1981-08-16	7601297.0	474	5514	0670451932	354800	CUJO	33	1981
1223	Robin Cook	Cook, Robin, 1940-	n79117119	109274608	Q352059	14	14	2010-08-29	460059795.0	356	3177	9780399156625	497495861	CURE	1	2010
1224	Janet Evanovich and Phoef Sutton					3	3	2016-09-04						CURIOUS MINDS	3	2016
1225	Victoria Holt	Holt, Victoria, 1906-1993	n88137933	66468765	Q142106	7	8	1973-08-19	656093.0	51	1952	0385011539	4020157430	CURSE OF THE KINGS	12	1973
1226	Carol Higgins Clark	Clark, Carol Higgins	n91102490	76393464	Q2939843	9	9	2009-04-26	232979179.0	58	3003	9781416562177	139223615	CURSED	2	2009
1227	Agatha Christie	Christie, Agatha 1890-1976	n79038407	71388952	Q35064	1	9	1975-10-05	1502303.0	80	3447	0396071910	11664196311	CURTAIN	33	1975
1228	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	4	4	2014-08-03	861478670.0	210	3208	9780399169113	3862397770	CUT AND THRUST	2	2014
1229	F. Van Wyck Mason	Mason, F. van Wyck (Francis van Wyck), 1901-1978	n80067551	57912804	Q4309918	4	13	1949-03-27	288007.0	2	528		354026796	CUTLASS EMPIRE	22	1949
123	Peter Mayle	Mayle, Peter	n50007323	44302507	Q531759	13	13	2004-06-20	53170170.0	140	2290	0375405917	317770	A GOOD YEAR	3	2004
1230	Clive Cussler	Cussler, Clive	n81043521	56608054	Q366266	4	6	1986-01-26	12836017.0	22	2947	067150374X	568600	CYCLOPS	14	1986
1231	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	16	16	2012-01-15	738336455.0	155	3367	9780399157660	1020279705	D. C. DEAD	1	2012
1232	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	1	2	1989-11-19	57000689.0	230	3519	0385297661	535328	DADDY	22	1989
1233	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	5	5	2020-06-28	1155622429.0	142	3001	9780399179624	9546735998	DADDY'S GIRLS	4	2020
1234	Mary Higgins Clark	Clark, Mary Higgins	n80007955	100252785	Q231736	1	1	2013-04-28	828775834.0	153	4214	9781451668940	1206838454	DADDY'S GONE A HUNTING	6	2013
1235	Mary Higgins Clark	Clark, Mary Higgins	n80007955	100252785	Q231736	1	1	2002-05-05	48878636.0	170	5136	0743206045	4929061902	DADDY'S LITTLE GIRL	9	2002
1236	Lisa Scottoline					3	3	2007-04-01						DADDY’S GIRL	3	2007
1237	Taylor Jenkins Reid					3	3	2019-03-24						DAISY JONES & THE SIX	9	2019
1238	Elizabeth Janeway	Janeway, Elizabeth	n80017805	30005917	Q5363029	16	16	1945-11-25	1373872.0	2	267		2288405	DAISY KENYON	1	1945
1239	Dr. Seuss	Seuss, Dr.	n79053201	92567206	Q298685	5	5	1995-02-19	30353431.0	19	3481	0679867120	932828	DAISY-HEAD MAYZIE	11	1995
124	Louise Penny	Penny, Louise	n2006006905	79555703	Q460414	1	1	2016-09-18	948741133.0	171	3194	9781250022134	2975378214	A GREAT RECKONING	5	2016
1240	John Lescroart	Lescroart, John T.	n78029024	64797966	Q327278	12	12	2011-01-23	635459483.0	400	3117	0525951768	587805743	DAMAGE	2	2011
1241	Josephine Hart	Hart, Josephine	n90695463	10045545	Q437810	5	9	1991-03-31	22511086.0	209	1478	0679401350	2452617150	DAMAGE	11	1991
1242	J. A. Jance					8	8	2008-08-10						DAMAGE CONTROL	2	2008
1243	Lisa Scottoline	Scottoline, Lisa	no94008522	74583551	Q3242442	6	6	2016-09-04	932576956.0	149	3044	9781250099624	3894985913	DAMAGED	2	2016
1244	Joel C. Rosenberg	Rosenberg, Joel C., 1967-	n2003031306	21514199	Q6213288	7	7	2013-03-24	805051384.0	332	1560	9781414319704	1182029205	DAMASCUS COUNTDOWN	4	2013
1245	Robert Stone	Stone, Robert, 1937-2015	n81032280	7397319	Q1633025	13	13	1998-05-17	38002668.0	83	2155	0395665698	25930944	DAMASCUS GATE	4	1998
1246	Anne McCaffrey	McCaffrey, Anne	n50009225	110586836	Q233046	15	15	1992-08-02	23356218.0	88	1825	0399136487	1067042	DAMIA	1	1992
1247	Anne McCaffrey	McCaffrey, Anne	n50009225	110586836	Q233046	14	14	1993-02-21	26503922.0	25	1412	039913817X	5218413675	DAMIA'S CHILDREN	1	1993
1248	Chuck Palahniuk	Palahniuk, Chuck	n95106929	85311088	Q268181	6	6	2011-11-06	694616189.0	374	1661	9780385533027	3860648612	DAMNED	2	2011
1249	Douglas Preston and Lincoln Child					5	5	2005-07-03						DANCE OF DEATH	4	2005
125	Anton Myrer	Myrer, Anton	n81098185	15238	Q3564828	3	15	1982-02-07	7835806.0	75	1201	0399126309 :	3372197172	A GREEN DESIRE	15	1982
1250	J. A. Jance					15	15	2015-09-27						DANCE OF THE BONES	1	2015
1251	Kirk Douglas	Douglas, Kirk, 1916-2020	n84156475	110926589	Q104027	15	15	1990-08-05	20995986.0	39	1372	0394582373	20796967	DANCE WITH THE DEVIL	1	1990
1252	Phyllis Bottome	Bottome, Phyllis, 1882-1963	n50067190	25691064	Q2089198	4	5	1939-02-06	1578694.0	1	176		2448595	DANGER SIGNAL	3	1939
1253	Diana Palmer	Palmer, Diana	no91010495	101797596	Q2295279	13	13	2010-06-13	547635651.0	293	2661	9780373774593	475704720	DANGEROUS	1	2010
1254	Danielle Steel	Steel, Danielle	n80061569	100238676	Q72653	1	1	2017-03-26	959667322.0	260	3502	9781101883884	3258388262	DANGEROUS GAMES	4	2017
1255	Jackie Collins	Collins, Jackie	n79113048	100253982	Q1837775	11	15	1999-06-20	41266077.0	121	2196	0684850303	285840280	DANGEROUS KISS	4	1999
1256	Janet Evanovich	Evanovich, Janet	n93124340	54180657	Q240547	5	5	2017-07-09	956625908.0	214	3249	9780553392746	3903286410	DANGEROUS MINDS	3	2017
1257	Barbara Taylor Bradford	Bradford, Barbara Taylor, 1933-	n79018886	111572561	Q437224	9	12	1995-07-30	32468957.0	68	3108	0060177225	651114	DANGEROUS TO KNOW	6	1995
1258	John Fowles	Fowles, John, 1926-2005	n79027192	4929997	Q214660	4	15	1977-09-25	3002415.0	125	2864	0316289590	48081265	DANIEL MARTIN	27	1977
1259	Laurell K. Hamilton	Hamilton, Laurell K.	no93020197	39520379	Q298229	4	4	2006-07-23	66526961.0	164	1773	0425207978	49054344	DANSE MACABRE	3	2006
126	Albert Camus	Camus, Albert, 1913-1960	n79061368	97000332	Q34670	9	9	1972-07-09	241445.0	56	2099	0394472624	11475665716	A HAPPY DEATH	2	1972
1260	Pierce Brown	Brown, Pierce, 1988-	n2013048847	305024077	Q19665989	5	5	2019-08-18	1044650090.0	113	1558	9780425285947	4684339313	DARK AGE	1	2019
1261	Sally Beauman	Beauman, Sally	n81111525	76341269	Q3945643	15	15	1990-08-19	21034865.0	150	1254	0553057626	11135393	DARK ANGEL	1	1990
1262	Anne Perry	Perry, Anne	nb99139605	85532550	Q288627	15	15	2006-04-16	60697159.0	199	3278	0345469291	46652368	DARK ASSASSIN	1	2006
1263	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	12	12	2014-09-21	881385768.0	184	1943	9780425271445	3376277629	DARK BLOOD	1	2014
1264	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	9	9	2016-08-21	948961126.0	41	1832	9780425281963	2992479984	DARK CAROUSEL	1	2016
1265	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	3	3	2006-09-24	70292162.0	182	1815	0425211673	119510548	DARK CELEBRATION	4	2006
1266	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	1	1	2008-09-21	213308500.0	90	2104	9780425223437	796513573	DARK CURSE	3	2008
1267	Timothy Zahn	Zahn, Timothy	n84135423	61601807	Q434029	2	3	1992-06-07	25165094.0	184	2175	0553085743	1980175	DARK FORCE RISING	15	1992
1268	Stuart Woods	Woods, Stuart	n79045422	108957653	Q3500849	2	2	2006-04-30	62089971.0	212	3778	039915342X	46869663	DARK HARBOR	5	2006
1269	Fletcher Knebel	Knebel, Fletcher	n50043456	19720195	Q457450	3	9	1972-07-16	332058.0	23	1034		3943316105	DARK HORSE	19	1972
127	Michael Palmer	Palmer, Michael, 1942-2013	n85192107	100912074	Q2386817	10	10	2011-03-06	651912666.0	29	2689	9780312587529	665514876	A HEARTBEAT AWAY	2	2011
1270	Tami Hoag	Hoag, Tami	n90630178	85444183	Q1683201	3	3	2002-09-15	50023150.0	278	3602	0553801929	3579970851	DARK HORSE	5	2002
1271	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	11	11	2019-09-22	1078894239.0	99	1598	9781984803467	9330996519	DARK ILLUSION	1	2019
1272	J.D. Robb	Robb, J. D., 1950-	n95081025	43552467		1	1	2018-02-18	989963566.0	147	3592	9781250161536	4209541461	DARK IN DEATH	4	2018
1273	Jack Higgins	Higgins, Jack, 1929-	n79059853	39378467	Q433708	8	8	2004-09-12	55016714.0	203	3121	0399151788	901835	DARK JUSTICE	4	2004
1274	Richard North Patterson	Patterson, Richard North	n78093612	85314580	Q1678883	6	6	1999-09-12	41368241.0	166	3292	0679450432	844309	DARK LADY	5	1999
1275	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	9	9	2017-09-24	987581130.0	157	1678	9780399583995	3885503640	DARK LEGACY	1	2017
1276	James Luceno	Luceno, James, 1947-	n85089364	75726235	Q957931	11	11	2005-12-11	60375541.0	25	1271	0345477324	4152981591	DARK LORD: THE RISE OF DARTH VADER	2	2005
1277	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	6	6	2013-09-22	842323166.0	180	1749	9780425268339	1400673287	DARK LYCAN	1	2013
1278	Blake Crouch	Crouch, Blake	n2003049596	79537672	Q20630583	14	14	2016-08-14	929917067.0	289	2800	9781101904220	2856865933	DARK MATTER	4	2016
1279	Diane Duane	Duane, Diane	n83022569	27273094	Q445930	14	14	1993-11-28	28723349.0	52	930	0671793772	20773599	DARK MIRROR	1	1993
128	Alan Furst	Furst, Alan	n79096848	42765532	Q2830508	7	7	2016-06-19	930446740.0	197	1880	9780812996494	3097714803	A HERO OF FRANCE	1	2016
1280	Suzanne Brockmann	Brockmann, Suzanne,	n96072609	47587078	Q7650783	6	6	2009-02-15	229027145.0	240	2325	9780345501554	11211640692	DARK OF NIGHT	1	2009
1281	John Sandford	Sandford, John	n88201495	112432108	Q1701679	3	3	2007-10-21	154675351.0	311	4009	9780399154775	9381708814	DARK OF THE MOON	5	2007
1282	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	3	3	2010-09-19	515458275.0	185	2109	9780425236598	387753089	DARK PERIL	2	2010
1283	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	3	3	2007-09-16	123485560.0	179	2145	9780425217092	70001619	DARK POSSESSION	4	2007
1284	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	3	3	2011-09-25	706017720.0	309	1819	9780425241974	894889773	DARK PREDATOR	2	2011
1285	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	9	9	2016-04-03	909198496.0	172	1779	9780425277355	2618242884	DARK PROMISES	1	2016
1286	Dean Koontz	Koontz, Dean R. (Dean Ray), 1945-	n79081582	110880758	Q272076	7	12	1994-11-27	30320033.0	250	3218	0679425241	47667	DARK RIVERS OF THE HEART	10	1994
1287	Maurice Walsh	Walsh, Maurice, 1879-1964	n85277099	37816306	Q3301525	8	8	1938-03-28	1839265.0	0	93		3943541730	DARK ROSE	1	1938
1288	Michael Connelly	Connelly, Michael, 1956-	n91020332	19745715	Q313193	3	3	2018-11-18	1020450924.0	190	3624	9780316421546	4735150544	DARK SACRED NIGHT	9	2018
1289	Christine Feehan	Feehan, Christine	no00008349	42889047	Q537141	8	8	2018-09-23	1030447846.0	107	1697	9780451490087	4536287153	DARK SENTINEL	1	2018
