,id,author1,author1_normalized,author2,author3,author4,author_authorized_heading,author_lccn,author_viaf,author_wikidata_qid,date,htid,hathi_rights,title,imprint,isbn,isbn_most_common_edition,lccn,oclc,oclc_owi,oclc_eholdings,oclc_holdings,person_id,place,publisher_marc
1019,7160,"Cooper, Jane 1924-2007","Cooper, Jane",,,,"Cooper, Jane, 1924-2007",n82087761,235768947,Q6151271,1969,mdp.39015011044669,ic,The weather of six mornings; poems.,"Macmillan [1968, c1969]",[],,['68029507//r85'],['291701'],197783602.0,11.0,342.0,3372,nyu,Macmillan
1020,7161,"Conroy, Frank 1936-2005","Conroy, Frank",,,,"Conroy, Frank, 1936-2005",n50032089,66497136,Q1443099,1967,mdp.39015002244906,ic,Stop-time.,Viking Press [1967],[],,['67025922'],['671075'],49292410.0,38.0,1228.0,3205,nyu,Viking Press
1021,7162,"Marshall, Paule 1929-","Marshall, Paule",,,,"Marshall, Paule, 1929-2019",n82051028,108676051,Q3898198,1961,uc1.$b242695,pd,Soul clap hands and sing.,"Atheneum, 1961.",[],0882581554,['61016515'],['289810'],1328228.0,121.0,1006.0,3680,nyu,Atheneum
1022,7163,"Marshall, Paule 1929-","Marshall, Paule",,,,"Marshall, Paule, 1929-2019",n82051028,108676051,Q3898198,1959,mdp.39015054095792,und,"Brown girl, brownstones.",Random House [1959],[],0912670967,['59010804'],['1452730'],557160.0,119.0,2123.0,3680,nyu,Random House
1023,7164,"Leggett, John 1917-","Leggett, John",,,,"Leggett, John, 1917-2015",n79026974,51918485,Q18925196,1974,mdp.39015032011564,ic,Ross and Tom; two American tragedies,Simon and Schuster [1974],['067121733X'],067121733X,['74000118'],['985662'],43908.0,11.0,848.0,3085,nyu,Simon and Schuster
1024,7165,"Madhubuti, Haki R. 1942-","Madhubuti, Haki R.",,,,"Madhubuti, Haki R., 1942-",n50046357,61540144,Q5640451,1971,uc1.32106002177662,ic,Directionscore: selected and new poems [by] Don L. Lee.,Broadside Press [1971],['0910296480'],0910296480,['76142060 //r74'],['129471'],1261422.0,10.0,416.0,1539,miu,Broadside Press
1025,7166,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1953,mdp.39015005180149,ic,"The enormous radio, and other stories.","Funk & Wagnalls, 1953.",[],,['53006976/L'],['282381'],2028118682.0,13.0,940.0,3660,nyu,Funk & Wagnalls
1026,7167,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1964,mdp.39015038922376,ic,The brigadier and the golf widow.,Harper & Row [1964],[],,['64020543'],"['214048820,282383']",,,,3660,nyu,Harper & Row
1027,7168,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1968,mdp.39015016445879,ic,"La vie passionn̩e of Rodney Buckthorne: a tale of the great American's last rally and curious death; a novel, by R.V. Cassill.",Bernard Geis Associates; distributed by Grove Press [1968],[],,['68016149'],['1445138'],423467523.0,2.0,168.0,3349,nyu,Bernard Geis Associates; distributed by Grove Press
1028,7169,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1964,mdp.39015030728292,ic,The president [by] R.V. Cassill.,"Simon and Schuster, 1964.",[],,['64014427'],['795430'],191755922.0,1.0,256.0,3349,nyu,Simon and Schuster
1029,7170,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1963,mdp.39015030728557,ic,Pretty Leslie / by R.V. Cassill.,"Simon and Schuster, 1963.",[],,['63009280/L'],['3429303'],57521873.0,91.0,151.0,3349,nyu,Simon and Schuster
1030,7171,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1969,uc1.$b401412,ic,In an iron time: statements and reiterations; essays by R. V. Cassill.,"Purdue University Studies, 1969.",[],,['69011273//r84'],['46376'],1215841.0,11.0,261.0,3349,inu,Purdue University Studies
1031,7172,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1973,uc1.32106002096136,ic,The world of apples.,"Knopf, 1973.","['9780394483467', '0394483464']",0394483464,['72011018'],['570438'],462326.0,54.0,1653.0,3660,nyu,Knopf
1032,7173,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1957,mdp.39015002304916,ic,The Wapshot chronicle / John Cheever.,"Harper and Brothers, 1957.",[],0060528877,['56011100/L'],['282379'],649070.0,101.0,3291.0,3660,nyu,Harper and Brothers
1033,7174,"Cheever, John.","Cheever, John","Gould, Peter K. former owner.",,,"Cheever, John",n78089819,2468135,Q336151,1943,mdp.39015066052146,und,The way some people live : a book of stories / by John Cheever.,"Random House, 1943.",[],,['43005522'],['1491957'],28154.0,11.0,161.0,3660,nyu,Random House
1034,7175,"Cheever, John.","Cheever, John",,,,"Cheever, John",n78089819,2468135,Q336151,1961,mdp.39015012409382,und|ic,"Some people, places, and things that will not appear in my next novel.",Harper [1961],[],,['61007579/L'],['282880'],498613.0,24.0,900.0,3660,nyu,Harper
1035,7176,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1974,uc1.b4951713,ic,The Goss women [by] R. V. Cassill.,"Doubleday, 1974.","['9780385075534', '0385075537']",0385075537,['73083619'],['827529'],57522765.0,23.0,476.0,3349,nyu,Doubleday
1036,7177,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1970,mdp.39015019997025,ic,"Doctor Cobb's game, by R. V. Cassill.","B. Geis Associates, distributed by World Pub. Co. [1970]",[],,['72122880//r84'],['101372'],57522603.0,112.0,414.0,3349,nyu,"B. Geis Associates, distributed by World Pub. Co."
1037,7178,"Shacochis, Bob.","Shacochis, Bob",,,,"Shacochis, Bob",n84105588,44315563,Q4933931,1985,mdp.39015010762436,ic,Easy in the islands : stories / by Bob Shacochis.,"Crown Publishers, c1985.",['0517555492'],0517555492,['84015570'],['10995972'],781631.0,64.0,669.0,1389,nyu,Crown Publishers
1038,7179,"Chasin, Helen.","Chasin, Helen",,,,"Chasin, Helen",n50036225,238327545,Q13563241,1968,mdp.39015013102416,ic,"Coming close, and other poems. Foreword by Dudley Fitts.","Yale University Press, 1968.",[],,['68013900'],['438088'],2372942.0,155.0,443.0,3645,ctu,Yale University Press
1039,7180,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1985,mdp.39015011322818,ic,Sweet will : poems / by Philip Levine.,"Atheneum, 1985.",['0689115857'],9780985932510,['84045781'],['12145833'],250632374.0,841.0,435.0,87,nyu,Atheneum
1040,7181,"Carver, Raymond 1938-1988","Carver, Raymond",,,,"Carver, Raymond, 1938-1988",n80113040,88660538,Q219862,1985,mdp.39015010839002,ic,Where water comes together with other water : poems / by Raymond Carver.,"Random House, c1985.",['0394544706 :'],0394544706,['84042998'],['11399893'],346154620.0,30.0,752.0,3683,nyu,Random House
1041,7182,"Hannah, Barry.","Hannah, Barry",,,,"Hannah, Barry",n80014822,14785172,Q458336,1985,mdp.39015011012666,ic,Captain Maximus : stories / by Barry Hannah.,"Knopf, 1985.",['0394544587 :'],0394544587,['84048738'],['11518889'],3948245.0,10.0,381.0,3198,nyu,Knopf
1042,7183,"Galvin, James.","Galvin, James","Bell, Marvin 1937-",,,"Galvin, James",n80083528,91815764,Q6134459,1984,mdp.39015012271469,ic,God's mistress / James Galvin ; selected by Marvin Bell.,"Harper & Row, c1984.","['0060911468 (pbk.) :,006015294X :']",006015294X,['83048788'],['10099699'],3611978.0,2.0,371.0,1000,nyu,Harper & Row
1043,7184,"Schultz, Philip.","Schultz, Philip",,,,"Schultz, Philip",n78035943,22469870,Q7184353,1984,mdp.39015010906249,ic,Deep within the ravine : poems / by Philip Schultz.,"Viking, 1984.",['0670266094 :'],0670266094,['83040641'],['12080321'],4694658.0,22.0,423.0,609,nyu,Viking Penguin
1044,7185,"Bly, Robert.","Bly, Robert",,,,"Bly, Robert",n79054927,79847862,Q472507,1985,mdp.39015009308423,ic,Loving a woman in two worlds / Robert Bly.,"Dial Press, 1985.",['0385274181 :'],0385274181,['84012704'],['10878444'],3433930.0,23.0,713.0,5,nyu,Dial Press
1045,7186,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1972,mdp.39015002385493,ic,They feed they lion : poems / by Philip Levine.,"Atheneum, 1972.",[],,['74183612'],['267455'],1388511.0,2.0,516.0,87,nyu,Atheneum
1046,7187,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1974,mdp.39015001145328,ic,1933; poems.,"Atheneum, 1974.",['068910586X'],068910586X,['73088297'],['1366876'],2276137.0,11.0,540.0,87,nyu,Atheneum
1047,7188,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1970,mdp.39015002385311,ic,5 Detroits.,Unicorn Press [1970],[],,['75080964'],['324232'],1410016.0,2.0,205.0,87,cau,Unicorn Press
1048,7189,"Kentfield, Calvin 1924-","Kentfield, Calvin",,,,"Kentfield, Calvin, 1924-",n50044756,91951072,Q94291296,1957,mdp.39015016435441,und,The angel and the sailor : a novella and nine stories / by Calvin Kentfield.,"McGraw-Hill, 1957.",[],,['57006399'],['3022529'],7311989.0,2.0,143.0,4337,nyu,McGraw-Hill
1049,7190,"Krim, Seymour 1922-","Krim, Seymour",,,,"Krim, Seymour, 1922-",n90722925,112705190,Q7459196,1961,uc1.b3711209,und|pd,Views of a nearsighted cannoneer. Foreword by Norman Mailer.,Excelsior Press [1961],[],,['61003778/L'],['635558'],1372012.0,14.0,371.0,3084,nyu,Excelsior Press
1050,7191,"Tiempo, Edilberto K.","Tiempo, Edilberto K.",,,,"Tiempo, Edilberto K.",n84226138,87607162,Q3550871,1985,mdp.39015030717212,ic,The standard-bearer : a novel.,"New Day Publishers, 1985.",['971100237x'],971100237X,[],['13593978'],436283312.0,1.0,45.0,44,ph,New Day Publishers ;
1051,7192,"Dubus, Andre 1936-1999","Dubus, Andre",,,,"Dubus, Andre, 1936-1999",n79134894,110787061,Q493118,1984,mdp.39015010737941,ic,We don't live here anymore : the novellas of Andre Dubus.,"Crown, c1984.",['0517553627 (pbk.) :'],0517553627,['83026215'],['10277490'],3943278602.0,1.0,271.0,3855,nyu,Crown
1052,7193,"Dobyns, Stephen 1941-","Dobyns, Stephen",,,,"Dobyns, Stephen, 1941-",n50027452,85546337,Q7609076,1984,mdp.39015059571912,ic,"Black dog, red dog : poems / by Stephen Dobyns.","Holt, Rinehart and Winston, c1984.",['0030710774'],0030710774,['83018611'],['10020295'],905750073.0,12.0,333.0,287,nyu,"Holt, Rinehart and Winston"
1053,7194,"Engle, Paul 1908-","Engle, Paul",,,,"Engle, Paul, 1908-1991",n79084424,111240117,Q7150503,1951,uc1.b3687459,und,The word of love. [Poems],Random House [1951],[],,['51010256'],['1394740'],61290224.0,2.0,238.0,3083,nyu,Random House
1054,7195,"Engle, Paul 1908-","Engle, Paul",,,,"Engle, Paul, 1908-1991",n79084424,111240117,Q7150503,1959,uc1.b3687456,und|ic,Poems in praise.,Random House [1959],[],,['59010822'],['1690495'],61290201.0,10.0,374.0,3083,nyu,Random House
1055,7196,"Twichell, Chase 1950-","Twichell, Chase",,,,"Twichell, Chase, 1950-",n81017543,595149198244374940003,Q5087206,1986,mdp.39015012159532,ic,The odds / Chase Twichell.,"University of Pittsburg Press, c1986.","['0822935287 (hard),0822953773 (pbk.)']",0822953773,['85022562'],['12695393'],5753208.0,3.0,206.0,975,pau,University of Pittsburg Press
1056,7197,"Engle, Paul 1908-1991","Engle, Paul",,,,"Engle, Paul, 1908-1991",n79084424,111240117,Q7150503,1956,uc1.b3687452,und,"American child; sonnets for my daughters, with thirty-six new poems.",Dial Press [1956],[],,['56009509/L'],['283625'],3943851125.0,11.0,269.0,3083,nyu,Dial Press
1057,7198,"Engle, Paul 1908-1991","Engle, Paul",,,,"Engle, Paul, 1908-1991",n79084424,111240117,Q7150503,1941,uc1.$b100775,ic,Always the land / Paul Engle.,"Random House, c1941.",[],,['41003535'],['1147262'],2072917.0,11.0,181.0,3083,nyu,Random House
1058,7199,"Engle, Paul 1908-1991","Engle, Paul",,,,"Engle, Paul, 1908-1991",n79084424,111240117,Q7150503,1934,mdp.39015050800997,und,"American song,  a book of poems,","Doubleday, Doran & company, inc.,  1934.",[],,['34027209'],"['1347633,214880374']",,,,3083,nyu,"Doubleday, Doran & company, inc."
1059,7200,"Dickey, William.","Dickey, William",,,,"Dickey, William",n80037955,75146077,Q1670218,1963,mdp.39015031229399,und,Interpreter's house; [poems],Ohio State University Press [1963],[],,['63020466'],['283098'],296509182.0,24.0,409.0,76,ohu,Ohio State University Press
1060,7201,"Dickey, William.","Dickey, William",,,,"Dickey, William",n80037955,75146077,Q1670218,1959,uc1.b4105006,und,Of the festivity. Foreword by W. H. Auden.,"Yale University Press, 1959",[],,['59006795/L'],['1062313'],336765.0,14.0,413.0,76,ctu,Yale University Press
1061,7202,"Turco, Lewis.","Turco, Lewis","Turco, Lewis.",,,"Turco, Lewis",n77009242,41868730,Q6537125,1986,umn.31951000755980l,ic,The new book of forms : a handbook of poetics / Lewis Turco.,"University Press of New England, 1986.","['0874513812 (pbk.) :', '0874513804 :']",0874513804,['86040116'],['13359091'],3855464845.0,251.0,921.0,3162,nhu,University Press of New England
1062,7203,"Yates, Richard 1926-","Yates, Richard","Dickes, Andre former owner.","Victor, Thomas photographer.","Gould, Peter K. former owner.","Yates, Richard, 1926-1992",n50014254,17323284,Q544611,1986,mdp.39015013433761,ic,Cold Spring Harbor / Richard Yates.,"Delacorte Press/Seymour Lawrence, c1986.",['0385295022'],0385295022,['86002095'],['13123048'],57626143.0,69.0,838.0,3124,nyu,Delacorte Press/Seymour Lawrence
1063,7204,"McPherson, Sandra.","McPherson, Sandra",,,,"McPherson, Sandra",n81082863,72717074,Q7416709,1973,mdp.39015009288427,ic,Radiation.,"Ecco Press; [distributed by Viking Press, 1973]",['0912946040 :'],0912946040,['73081356'],['814638'],558038.0,11.0,335.0,3690,nyu,Ecco Press; [distributed by Viking Press
1064,7205,"McPherson, Sandra.","McPherson, Sandra",,,,"McPherson, Sandra",n81082863,72717074,Q7416709,1970,mdp.39015009111348,ic,Elegies for the hot season.,Indiana University Press [1970],[],0253121604,['79108214'],['79259'],558072.0,165.0,423.0,3690,inu,Indiana University Press
1065,7206,"Grumbach, Doris.","Grumbach, Doris",,,,"Grumbach, Doris",n81003532,59245122,Q5297938,1967,mdp.39015010418542,ic,The company she kept.,Coward-McCann [1967],[],,['66026531//r85'],['387837'],1337549.0,10.0,818.0,3640,nyu,Coward-McCann
1066,7207,"Levis, Larry.","Levis, Larry",,,,"Levis, Larry",n80144979,92054633,Q6490699,1972,mdp.39015002385360,ic,Wrecking crew; poems.,University of Pittsburgh Press [1972],['0822932385'],0822952262,['78181398'],['304016'],10568000135.0,52.0,532.0,4397,pau,University of Pittsburgh Press
1067,7208,"Levine, Philip 1928-","Levine, Philip",,,,"Levine, Philip, 1928-2015",n78093573,110361442,Q531273,1971,mdp.39015002385337,ic,"Red dust; poems. With prints by Marcia Maris from the series ""Vital parts"".","Kayak Books, 1971]",[],,['76356892'],['597611'],233191107.0,2.0,171.0,87,cau,Kayak Books
1068,7209,"Spencer, Scott.","Spencer, Scott",,,,"Spencer, Scott",n79055602,88181441,Q7437294,1979,mdp.39015046842806,ic,Endless love / by Scott Spencer.,,['0394506057 :'],0394506057,['79002089'],['4883289'],462905.0,221.0,1206.0,3217,nyu,
1069,7210,"Warren, Robert Penn 1905-1989","Warren, Robert Penn",,,,"Warren, Robert Penn, 1905-1989",n78091524,61553765,Q312720,1958,uc1.b3829853,und,Selected essays.,Random House [1958],[],0394451023,['58007674/L'],['269348'],52424168.0,12.0,1336.0,4365,nyu,Random House
1070,7211,"Bly, Robert.","Bly, Robert",,,,"Bly, Robert",n79054927,79847862,Q472507,1986,mdp.39015011311654,ic,Selected poems / Robert Bly.,"Perennial Library, c1986.","['0060960485 (pbk.) :,0060153342 :']",0060153342,['84047556'],['12695827'],2559019839.0,12.0,1040.0,5,nyu,Perennial Library
1071,7212,"Kentfield, Calvin 1924-","Kentfield, Calvin",,,,"Kentfield, Calvin, 1924-",n50044756,91951072,Q94291296,1955,mdp.39015016435433,ic,The Alchemist's voyage; an adventure.,"Harcourt, Brace [1955]",[],,['55010149/L'],['1545734'],2448683.0,2.0,74.0,4337,nyu,"Harcourt, Brace"
1072,7213,"Kentfield, Calvin 1924-","Kentfield, Calvin",,,,"Kentfield, Calvin, 1924-",n50044756,91951072,Q94291296,1974,mdp.39015030700549,ic,The great green; a loose memoir of merchant marine life in the middle of the twentieth century with examples of true experience being turned into fiction.,"Dial Press, 1974.",[],,['73010245'],['668439'],1689409.0,22.0,146.0,4337,nyu,Dial Press
1073,7214,"Hollo, Anselm.","Hollo, Anselm",,,,"Hollo, Anselm",n79059776,2485795,Q252476,1970,uc1.b3487004,ic,"Maya: works, 1959-1969.","Cape Goliard, 1970.",['0206619723:'],0206619723,['71541416'],['125925'],18606404.0,3.0,253.0,3119,enk,Cape Goliard
1074,7215,"Shapiro, Karl Jay 1913-2000","Shapiro, Karl Jay",Gertrude Clarke Whittall Poetry and Literature Fund,,,"Shapiro, Karl, 1913-2000",n79021704,109257053,Q2906282,1967,uiug.30112010501978,pd,"Randall Jarrell, by Karl Shapiro.","Published for the Library of Congress by the Gertrude Clarke Whittall Poetry and Literature Fund; [for sale by the Supt. of Docs., U.S. Govt. Print. Off.] 1967.",[],,['67060005'],['885842'],49051537.0,36.0,413.0,4367,dcu,"Published for the Library of Congress by the Gertrude Clarke Whittall Poetry and Literature Fund; [for sale by the Supt. of Docs., U.S. Govt. Print. Off.]"
1075,7216,"Hollo, Anselm.","Hollo, Anselm",,,,"Hollo, Anselm",n79059776,2485795,Q252476,1965,mdp.39015021970754,ic,& it is a song; poems.,"Migrant Press, 1965]",[],,[],['845210'],197787972.0,2.0,92.0,3119,enk,Migrant Press
1076,7217,"Hoagland, Edward.","Hoagland, Edward",,,,"Hoagland, Edward",n79058588,37833728,Q3048551,1973,mdp.39015008530886,ic,Walking the Dead Diamond River.,Random House [1973],['0394483618:'],0394483618,['72010806'],['495204'],1589107.0,20.0,739.0,3641,nyu,Random House
1077,7218,"Hughes, David 1930-2005","Hughes, David",,,,"Hughes, David, 1930-2005",n50033182,12460020,Q1174793,1985,mdp.39015007047932,ic,The pork butcher / David Hughes.,"Schocken Books, 1985, c1984.",['0805239847'],0805239847,['84023462'],['11289875'],355837138.0,29.0,341.0,3201,nyu,Schocken Books
1078,7219,"Levis, Larry.","Levis, Larry",,,,"Levis, Larry",n80144979,92054633,Q6490699,1985,mdp.39015009300065,ic,Winter stars / Larry Levis.,"University of Pittsburgh Press, c1985.","['0822953684 (pbk.),0822935112']",9780822991106,['84021957'],['11316140'],3834999.0,1174.0,370.0,4397,pau,University of Pittsburgh Press
1079,7220,"Cassill, R. V. (Ronald Verlin) 1919-2002","Cassill, R. V.",,,,"Cassill, R. V. (Ronald Verlin), 1919-2002",n80079531,111150507,Q7365357,1985,uc1.b4975886,ic,After Goliath : a novel / by R.V. Cassill.,"Ticknor & Fields, 1985.",['0899193250 :'],0899193250,['84016225'],['11187567'],429083197.0,11.0,329.0,3349,nyu,Ticknor & Fields
1080,7221,"Tiempo, Edilberto K.","Tiempo, Edilberto K.",,,,"Tiempo, Edilberto K.",n84226138,87607162,Q3550871,1984,mdp.39015011337253,ic,Cracked mirror : a novel / by Edilberto K. Tiempo.,"New Day Publishers, 1984.",[],9711001454,[],['12051933'],203324279.0,10.0,50.0,44,ph,New Day Publishers
1081,7222,"Busch, Frederick 1941-2006","Busch, Frederick",,,,"Busch, Frederick, 1941-2006",n79102784,110494254,Q1452813,1984,mdp.39015008917653,ic,Too late American boyhood blues : ten stories / Frederick Busch.,"D.R. Godine, 1984.",['087923511X :'],087923511X,['83048895'],['10506609'],48377302.0,12.0,472.0,3643,mau,D.R. Godine
1082,7223,"Busch, Frederick 1941-2006","Busch, Frederick",,,,"Busch, Frederick, 1941-2006",n79102784,110494254,Q1452813,1986,mdp.39015012215896,ic,When people publish : essays on writers and writing / by Frederick Busch.,"University of Iowa Press, 1986.",['0877451451'],0877451451,['86007051'],['13456475'],346777214.0,11.0,439.0,3643,iau,University of Iowa Press
1083,7224,"Grumbach, Doris.","Grumbach, Doris",,,,"Grumbach, Doris",n81003532,59245122,Q5297938,1987,uc1.b4978164,ic,The magician's girl / by Doris Grumbach.,"Macmillan, c1987.",['0025463306'],0025463306,['86008467'],['13526226'],7379146.0,105.0,519.0,3640,nyu,Macmillan
